i,j,k,rho
17,7,3,0.000000
18,7,3,0.000000
19,7,3,0.000000
20,7,3,0.000000
21,7,3,0.000000
22,7,3,0.000000
23,7,3,0.000000
24,7,3,0.000000
25,7,3,0.000000
26,7,3,0.000000
27,7,3,0.000000
28,7,3,0.000000
29,7,3,0.000000
30,7,3,0.000000
31,7,3,0.000000
32,7,3,0.000000
33,7,3,0.000000
34,7,3,0.000006
35,7,3,0.000319
36,7,3,0.002447
37,7,3,0.007103
38,7,3,0.031283
39,7,3,0.197176
40,7,3,0.490911
41,7,3,0.787286
42,7,3,0.863270
43,7,3,0.675260
44,7,3,0.242882
45,7,3,0.036617
46,7,3,0.002255
47,7,3,0.000000
0,8,3,0.000000
1,8,3,0.000000
2,8,3,0.000000
3,8,3,0.000000
4,8,3,0.000000
5,8,3,0.000000
6,8,3,0.000000
7,8,3,0.000000
8,8,3,0.000000
9,8,3,0.003947
10,8,3,0.017432
11,8,3,0.030223
12,8,3,0.044290
13,8,3,0.050186
14,8,3,0.011914
15,8,3,0.000734
16,8,3,0.000000
17,8,3,0.000000
18,8,3,0.000000
19,8,3,0.000000
20,8,3,0.000000
21,8,3,0.000000
22,8,3,0.000000
23,8,3,0.000000
24,8,3,0.000000
25,8,3,0.000000
26,8,3,0.000000
27,8,3,0.000000
28,8,3,0.000000
29,8,3,0.000000
30,8,3,0.000000
31,8,3,0.000000
32,8,3,0.000000
33,8,3,0.000000
34,8,3,0.000048
35,8,3,0.000588
36,8,3,0.004479
37,8,3,0.025455
38,8,3,0.049148
39,8,3,0.045891
40,8,3,0.091504
41,8,3,0.300487
42,8,3,0.738328
43,8,3,0.912507
44,8,3,0.752992
45,8,3,0.350352
46,8,3,0.084853
47,8,3,0.007224
0,9,3,0.000000
1,9,3,0.000000
2,9,3,0.000000
3,9,3,0.000000
4,9,3,0.000000
5,9,3,0.000000
6,9,3,0.000000
7,9,3,0.000000
8,9,3,0.000000
9,9,3,0.000000
10,9,3,0.000001
11,9,3,0.001917
12,9,3,0.003632
13,9,3,0.007915
14,9,3,0.001617
15,9,3,0.000173
16,9,3,0.000005
17,9,3,0.000000
18,9,3,0.000000
19,9,3,0.000000
20,9,3,0.000000
21,9,3,0.000000
22,9,3,0.000000
23,9,3,0.000000
24,9,3,0.000000
25,9,3,0.000000
26,9,3,0.000000
27,9,3,0.000000
28,9,3,0.000000
29,9,3,0.000000
30,9,3,0.000000
31,9,3,0.000000
32,9,3,0.000000
33,9,3,0.000001
34,9,3,0.000060
35,9,3,0.001958
36,9,3,0.019718
37,9,3,0.048288
38,9,3,0.052562
39,9,3,0.057462
40,9,3,0.052027
41,9,3,0.047755
42,9,3,0.224447
43,9,3,0.617232
44,9,3,0.873322
45,9,3,0.801024
46,9,3,0.447206
47,9,3,0.216925
0,10,3,0.000000
1,10,3,0.000000
2,10,3,0.000000
3,10,3,0.000000
4,10,3,0.000000
5,10,3,0.000000
6,10,3,0.000000
7,10,3,0.000000
8,10,3,0.000000
9,10,3,0.000000
10,10,3,0.000000
11,10,3,0.000000
12,10,3,0.000005
13,10,3,0.000042
14,10,3,0.000150
15,10,3,0.000011
16,10,3,0.000001
17,10,3,0.000000
18,10,3,0.000000
19,10,3,0.000000
20,10,3,0.000000
21,10,3,0.000000
22,10,3,0.000000
23,10,3,0.000000
24,10,3,0.000000
25,10,3,0.000000
26,10,3,0.000000
27,10,3,0.000000
28,10,3,0.000000
29,10,3,0.000000
30,10,3,0.000000
31,10,3,0.000000
32,10,3,0.000000
33,10,3,0.000002
34,10,3,0.000122
35,10,3,0.007713
36,10,3,0.036374
37,10,3,0.052645
38,10,3,0.058801
39,10,3,0.055435
40,10,3,0.054353
41,10,3,0.054528
42,10,3,0.035962
43,10,3,0.169898
44,10,3,0.515752
45,10,3,0.789887
46,10,3,0.864525
47,10,3,0.834754
0,11,3,0.000000
1,11,3,0.000000
2,11,3,0.000000
3,11,3,0.000000
4,11,3,0.000000
5,11,3,0.000000
6,11,3,0.000000
7,11,3,0.000000
8,11,3,0.000000
9,11,3,0.000000
10,11,3,0.000000
11,11,3,0.000000
12,11,3,0.000000
13,11,3,0.000000
14,11,3,0.000001
15,11,3,0.000002
16,11,3,0.000000
17,11,3,0.000000
18,11,3,0.000000
19,11,3,0.000000
20,11,3,0.000000
21,11,3,0.000000
22,11,3,0.000000
23,11,3,0.000000
24,11,3,0.000000
25,11,3,0.000000
26,11,3,0.000000
27,11,3,0.000000
28,11,3,0.000000
29,11,3,0.000000
30,11,3,0.000000
31,11,3,0.000000
32,11,3,0.000000
33,11,3,0.000002
34,11,3,0.000295
35,11,3,0.011098
36,11,3,0.048314
37,11,3,0.054204
38,11,3,0.055615
39,11,3,0.053806
40,11,3,0.052493
41,11,3,0.053310
42,11,3,0.054498
43,11,3,0.047080
44,11,3,0.090127
45,11,3,0.311233
46,11,3,0.858542
47,11,3,0.998398
0,12,3,0.000000
1,12,3,0.000000
2,12,3,0.000000
3,12,3,0.000000
4,12,3,0.000000
5,12,3,0.000000
6,12,3,0.000000
7,12,3,0.000000
8,12,3,0.000000
9,12,3,0.000000
10,12,3,0.000000
11,12,3,0.000000
12,12,3,0.000000
13,12,3,0.000000
14,12,3,0.000001
15,12,3,0.000002
16,12,3,0.000000
17,12,3,0.000000
18,12,3,0.000000
19,12,3,0.000000
20,12,3,0.000000
21,12,3,0.000000
22,12,3,0.000000
23,12,3,0.000000
24,12,3,0.000000
25,12,3,0.000000
26,12,3,0.000000
27,12,3,0.000000
28,12,3,0.000000
29,12,3,0.000000
30,12,3,0.000000
31,12,3,0.000000
32,12,3,0.000000
33,12,3,0.000002
34,12,3,0.000305
35,12,3,0.010890
36,12,3,0.047967
37,12,3,0.056442
38,12,3,0.057384
39,12,3,0.054784
40,12,3,0.053960
41,12,3,0.055647
42,12,3,0.054754
43,12,3,0.047009
44,12,3,0.090411
45,12,3,0.311325
46,12,3,0.858557
47,12,3,0.998400
0,13,3,0.000000
1,13,3,0.000000
2,13,3,0.000000
3,13,3,0.000000
4,13,3,0.000000
5,13,3,0.000000
6,13,3,0.000000
7,13,3,0.000000
8,13,3,0.000000
9,13,3,0.000000
10,13,3,0.000000
11,13,3,0.000000
12,13,3,0.000005
13,13,3,0.000042
14,13,3,0.000150
15,13,3,0.000011
16,13,3,0.000001
17,13,3,0.000000
18,13,3,0.000000
19,13,3,0.000000
20,13,3,0.000000
21,13,3,0.000000
22,13,3,0.000000
23,13,3,0.000000
24,13,3,0.000000
25,13,3,0.000000
26,13,3,0.000000
27,13,3,0.000000
28,13,3,0.000000
29,13,3,0.000000
30,13,3,0.000000
31,13,3,0.000000
32,13,3,0.000000
33,13,3,0.000003
34,13,3,0.000140
35,13,3,0.007307
36,13,3,0.035638
37,13,3,0.056862
38,13,3,0.063384
39,13,3,0.057569
40,13,3,0.057630
41,13,3,0.059924
42,13,3,0.037049
43,13,3,0.170016
44,13,3,0.516484
45,13,3,0.790200
46,13,3,0.864555
47,13,3,0.834766
0,14,3,0.000000
1,14,3,0.000000
2,14,3,0.000000
3,14,3,0.000000
4,14,3,0.000000
5,14,3,0.000000
6,14,3,0.000000
7,14,3,0.000000
8,14,3,0.000000
9,14,3,0.000000
10,14,3,0.000001
11,14,3,0.001918
12,14,3,0.003634
13,14,3,0.007916
14,14,3,0.001618
15,14,3,0.000173
16,14,3,0.000005
17,14,3,0.000000
18,14,3,0.000000
19,14,3,0.000000
20,14,3,0.000000
21,14,3,0.000000
22,14,3,0.000000
23,14,3,0.000000
24,14,3,0.000000
25,14,3,0.000000
26,14,3,0.000000
27,14,3,0.000000
28,14,3,0.000000
29,14,3,0.000000
30,14,3,0.000000
31,14,3,0.000000
32,14,3,0.000000
33,14,3,0.000001
34,14,3,0.000060
35,14,3,0.001810
36,14,3,0.019203
37,14,3,0.050692
38,14,3,0.058157
39,14,3,0.060218
40,14,3,0.055990
41,14,3,0.050973
42,14,3,0.224724
43,14,3,0.616927
44,14,3,0.873492
45,14,3,0.801026
46,14,3,0.447214
47,14,3,0.216933
0,15,3,0.000000
1,15,3,0.000000
2,15,3,0.000000
3,15,3,0.000000
4,15,3,0.000000
5,15,3,0.000000
6,15,3,0.000000
7,15,3,0.000000
8,15,3,0.000000
9,15,3,0.003951
10,15,3,0.017432
11,15,3,0.030229
12,15,3,0.044303
13,15,3,0.050196
14,15,3,0.011916
15,15,3,0.000734
16,15,3,0.000000
17,15,3,0.000000
18,15,3,0.000000
19,15,3,0.000000
20,15,3,0.000000
21,15,3,0.000000
22,15,3,0.000000
23,15,3,0.000000
24,15,3,0.000000
25,15,3,0.000000
26,15,3,0.000000
27,15,3,0.000000
28,15,3,0.000000
29,15,3,0.000000
30,15,3,0.000000
31,15,3,0.000000
32,15,3,0.000000
33,15,3,0.000000
34,15,3,0.000040
35,15,3,0.000531
36,15,3,0.004349
37,15,3,0.027734
38,15,3,0.058212
39,15,3,0.050683
40,15,3,0.093457
41,15,3,0.301179
42,15,3,0.738327
43,15,3,0.911914
44,15,3,0.752826
45,15,3,0.350119
46,15,3,0.084793
47,15,3,0.007225
0,16,3,0.000000
1,16,3,0.000000
2,16,3,0.000000
3,16,3,0.000000
4,16,3,0.000000
5,16,3,0.000000
6,16,3,0.000000
7,16,3,0.002664
8,16,3,0.019465
9,16,3,0.054053
10,16,3,0.125405
11,16,3,0.137449
12,16,3,0.103924
13,16,3,0.033195
14,16,3,0.002724
15,16,3,0.000002
16,16,3,0.000000
17,16,3,0.000000
18,16,3,0.000000
19,16,3,0.000000
20,16,3,0.000000
21,16,3,0.000000
22,16,3,0.000000
23,16,3,0.000000
24,16,3,0.000000
25,16,3,0.000000
26,16,3,0.000000
27,16,3,0.000000
28,16,3,0.000000
29,16,3,0.000000
30,16,3,0.000000
31,16,3,0.000000
32,16,3,0.000000
33,16,3,0.000000
34,16,3,0.000006
35,16,3,0.000304
36,16,3,0.002441
37,16,3,0.007550
38,16,3,0.033676
39,16,3,0.198403
40,16,3,0.491582
41,16,3,0.787527
42,16,3,0.862751
43,16,3,0.673820
44,16,3,0.242398
45,16,3,0.036552
46,16,3,0.002247
47,16,3,0.000000
0,17,3,0.000000
1,17,3,0.000000
2,17,3,0.000000
3,17,3,0.000000
4,17,3,0.000000
5,17,3,0.000000
6,17,3,0.018179
7,17,3,0.046557
8,17,3,0.124118
9,17,3,0.140919
10,17,3,0.152483
11,17,3,0.122313
12,17,3,0.034154
13,17,3,0.002770
14,17,3,0.000002
15,17,3,0.000000
16,17,3,0.000000
17,17,3,0.000000
18,17,3,0.000000
19,17,3,0.000000
20,17,3,0.000000
21,17,3,0.000000
22,17,3,0.000000
23,17,3,0.000000
24,17,3,0.000000
25,17,3,0.000000
26,17,3,0.000000
27,17,3,0.000000
28,17,3,0.000000
29,17,3,0.000000
30,17,3,0.000000
31,17,3,0.000000
32,17,3,0.000000
33,17,3,0.000000
34,17,3,0.000001
35,17,3,0.000014
36,17,3,0.005522
37,17,3,0.071329
38,17,3,0.284413
39,17,3,0.735103
40,17,3,0.900133
41,17,3,0.764924
42,17,3,0.422643
43,17,3,0.152051
44,17,3,0.012380
45,17,3,0.000000
46,17,3,0.000000
47,17,3,0.000000
0,18,3,0.000000
1,18,3,0.000000
2,18,3,0.000000
3,18,3,0.000000
4,18,3,0.005377
5,18,3,0.031032
6,18,3,0.121460
7,18,3,0.139634
8,18,3,0.152483
9,18,3,0.152483
10,18,3,0.121531
11,18,3,0.031478
12,18,3,0.000859
13,18,3,0.000000
14,18,3,0.000000
15,18,3,0.000000
16,18,3,0.000000
17,18,3,0.000000
18,18,3,0.000000
19,18,3,0.000000
20,18,3,0.000000
21,18,3,0.000000
22,18,3,0.000000
23,18,3,0.000000
24,18,3,0.000000
25,18,3,0.000000
26,18,3,0.000000
27,18,3,0.000000
28,18,3,0.000000
29,18,3,0.000000
30,18,3,0.000000
31,18,3,0.000000
32,18,3,0.000000
33,18,3,0.000000
34,18,3,0.000781
35,18,3,0.036377
36,18,3,0.189245
37,18,3,0.487073
38,18,3,0.784182
39,18,3,0.884531
40,18,3,0.729242
41,18,3,0.261190
42,18,3,0.048906
43,18,3,0.002583
44,18,3,0.000000
45,18,3,0.000000
46,18,3,0.000000
47,18,3,0.000000
0,19,3,0.000000
1,19,3,0.000000
2,19,3,0.005827
3,19,3,0.052548
4,19,3,0.173787
5,19,3,0.163874
6,19,3,0.157115
7,19,3,0.152708
8,19,3,0.137974
9,19,3,0.121454
10,19,3,0.031029
11,19,3,0.000077
12,19,3,0.000000
13,19,3,0.000000
14,19,3,0.000000
15,19,3,0.000001
16,19,3,0.000003
17,19,3,0.000000
18,19,3,0.000000
19,19,3,0.000000
20,19,3,0.000000
21,19,3,0.000000
22,19,3,0.000000
23,19,3,0.000000
24,19,3,0.000000
25,19,3,0.000000
26,19,3,0.000000
27,19,3,0.000000
28,19,3,0.000000
29,19,3,0.000000
30,19,3,0.000000
31,19,3,0.000000
32,19,3,0.003577
33,19,3,0.053852
34,19,3,0.161161
35,19,3,0.382587
36,19,3,0.752178
37,19,3,0.898942
38,19,3,0.768327
39,19,3,0.437786
40,19,3,0.173977
41,19,3,0.015548
42,19,3,0.000001
43,19,3,0.000000
44,19,3,0.000000
45,19,3,0.000000
46,19,3,0.000000
47,19,3,0.000000
0,20,3,0.059387
1,20,3,0.143255
2,20,3,0.204342
3,20,3,0.422994
4,20,3,0.678457
5,20,3,0.469580
6,20,3,0.315840
7,20,3,0.276433
8,20,3,0.189373
9,20,3,0.169003
10,20,3,0.152483
11,20,3,0.152483
12,20,3,0.152483
13,20,3,0.152483
14,20,3,0.139805
15,20,3,0.050418
16,20,3,0.018567
17,20,3,0.003145
18,20,3,0.000010
19,20,3,0.000000
20,20,3,0.000000
21,20,3,0.000000
22,20,3,0.000000
23,20,3,0.000000
24,20,3,0.000000
25,20,3,0.000000
26,20,3,0.000000
27,20,3,0.000000
28,20,3,0.000001
29,20,3,0.000910
30,20,3,0.030187
31,20,3,0.137215
32,20,3,0.192203
33,20,3,0.442562
34,20,3,0.765181
35,20,3,0.868736
36,20,3,0.851033
37,20,3,0.726435
38,20,3,0.261583
39,20,3,0.052525
40,20,3,0.003145
41,20,3,0.000000
42,20,3,0.000000
43,20,3,0.000000
44,20,3,0.000000
45,20,3,0.000000
46,20,3,0.000000
47,20,3,0.000000
0,21,3,0.489491
1,21,3,0.760880
2,21,3,0.853344
3,21,3,0.894688
4,21,3,0.974453
5,21,3,0.900064
6,21,3,0.867641
7,21,3,0.863250
8,21,3,0.848522
9,21,3,0.847517
10,21,3,0.847517
11,21,3,0.847517
12,21,3,0.847517
13,21,3,0.847517
14,21,3,0.760930
15,21,3,0.446151
16,21,3,0.281573
17,21,3,0.186332
18,21,3,0.155646
19,21,3,0.152492
20,21,3,0.152483
21,21,3,0.152483
22,21,3,0.152483
23,21,3,0.152483
24,21,3,0.152483
25,21,3,0.152483
26,21,3,0.152483
27,21,3,0.152484
28,21,3,0.153388
29,21,3,0.172405
30,21,3,0.360196
31,21,3,0.740735
32,21,3,0.851094
33,21,3,0.885863
34,21,3,0.850917
35,21,3,0.728807
36,21,3,0.283787
37,21,3,0.139704
38,21,3,0.015517
39,21,3,0.000000
40,21,3,0.000000
41,21,3,0.000000
42,21,3,0.000000
43,21,3,0.000000
44,21,3,0.000000
45,21,3,0.000000
46,21,3,0.000000
47,21,3,0.000000
0,22,3,0.897775
1,22,3,0.987306
2,22,3,1.000000
3,22,3,1.000000
4,22,3,1.000000
5,22,3,1.000000
6,22,3,1.000000
7,22,3,1.000000
8,22,3,1.000000
9,22,3,1.000000
10,22,3,1.000000
11,22,3,1.000000
12,22,3,1.000000
13,22,3,1.000000
14,22,3,0.987320
15,22,3,0.897928
16,22,3,0.866066
17,22,3,0.850656
18,22,3,0.847526
19,22,3,0.847517
20,22,3,0.847517
21,22,3,0.847517
22,22,3,0.847517
23,22,3,0.847517
24,22,3,0.847517
25,22,3,0.847517
26,22,3,0.847517
27,22,3,0.847517
28,22,3,0.847518
29,22,3,0.848427
30,22,3,0.867250
31,22,3,0.883400
32,22,3,0.852578
33,22,3,0.726123
34,22,3,0.274149
35,22,3,0.137399
36,22,3,0.018250
37,22,3,0.000370
38,22,3,0.000000
39,22,3,0.000000
40,22,3,0.000000
41,22,3,0.000000
42,22,3,0.000000
43,22,3,0.000000
44,22,3,0.000000
45,22,3,0.000000
46,22,3,0.000000
47,22,3,0.000000
0,23,3,1.000000
1,23,3,1.000000
2,23,3,1.000000
3,23,3,1.000000
4,23,3,1.000000
5,23,3,1.000000
6,23,3,1.000000
7,23,3,1.000000
8,23,3,1.000000
9,23,3,1.000000
10,23,3,1.000000
11,23,3,1.000000
12,23,3,1.000000
13,23,3,1.000000
14,23,3,1.000000
15,23,3,1.000000
16,23,3,1.000000
17,23,3,1.000000
18,23,3,1.000000
19,23,3,1.000000
20,23,3,1.000000
21,23,3,1.000000
22,23,3,1.000000
23,23,3,1.000000
24,23,3,1.000000
25,23,3,1.000000
26,23,3,1.000000
27,23,3,1.000000
28,23,3,1.000000
29,23,3,1.000000
30,23,3,0.899022
31,23,3,0.471487
32,23,3,0.222245
33,23,3,0.161622
34,23,3,0.018377
35,23,3,0.000010
36,23,3,0.000000
37,23,3,0.000000
38,23,3,0.000000
39,23,3,0.000000
40,23,3,0.000000
41,23,3,0.000000
42,23,3,0.000000
43,23,3,0.000000
44,23,3,0.000000
45,23,3,0.000000
46,23,3,0.000000
47,23,3,0.000000
0,0,4,1.000000
1,0,4,1.000000
2,0,4,1.000000
3,0,4,1.000000
4,0,4,1.000000
5,0,4,1.000000
6,0,4,1.000000
7,0,4,1.000000
8,0,4,1.000000
9,0,4,1.000000
10,0,4,1.000000
11,0,4,1.000000
12,0,4,1.000000
13,0,4,1.000000
14,0,4,1.000000
15,0,4,1.000000
16,0,4,1.000000
17,0,4,1.000000
18,0,4,1.000000
19,0,4,1.000000
20,0,4,1.000000
21,0,4,1.000000
22,0,4,1.000000
23,0,4,1.000000
24,0,4,1.000000
25,0,4,1.000000
26,0,4,1.000000
27,0,4,1.000000
28,0,4,1.000000
29,0,4,0.985641
30,0,4,0.788029
31,0,4,0.371181
32,0,4,0.194942
33,0,4,0.147584
34,0,4,0.018330
35,0,4,0.000002
36,0,4,0.000000
37,0,4,0.000000
38,0,4,0.000000
39,0,4,0.000000
40,0,4,0.000000
41,0,4,0.000000
42,0,4,0.000000
43,0,4,0.000000
44,0,4,0.000000
45,0,4,0.000000
46,0,4,0.000000
47,0,4,0.000000
0,1,4,0.985022
1,1,4,1.000000
2,1,4,1.000000
3,1,4,1.000000
4,1,4,1.000000
5,1,4,1.000000
6,1,4,1.000000
7,1,4,1.000000
8,1,4,1.000000
9,1,4,1.000000
10,1,4,1.000000
11,1,4,1.000000
12,1,4,1.000000
13,1,4,1.000000
14,1,4,1.000000
15,1,4,0.987313
16,1,4,0.972107
17,1,4,0.896663
18,1,4,0.866191
19,1,4,0.863041
20,1,4,0.852219
21,1,4,0.847682
22,1,4,0.847642
23,1,4,0.850168
24,1,4,0.854919
25,1,4,0.852587
26,1,4,0.863031
27,1,4,0.863032
28,1,4,0.863936
29,1,4,0.882884
30,1,4,0.936719
31,1,4,0.874389
32,1,4,0.836924
33,1,4,0.656777
34,1,4,0.262131
35,1,4,0.137199
36,1,4,0.020150
37,1,4,0.000211
38,1,4,0.000000
39,1,4,0.000000
40,1,4,0.000000
41,1,4,0.000000
42,1,4,0.000000
43,1,4,0.000000
44,1,4,0.000000
45,1,4,0.000000
46,1,4,0.000000
47,1,4,0.000000
0,2,4,0.751090
1,2,4,0.838288
2,2,4,0.898742
3,2,4,0.974796
4,2,4,1.000000
5,2,4,0.987606
6,2,4,0.984704
7,2,4,0.969978
8,2,4,0.875053
9,2,4,0.848586
10,2,4,0.847517
11,2,4,0.847517
12,2,4,0.847522
13,2,4,0.862093
14,2,4,0.850347
15,2,4,0.773610
16,2,4,0.672276
17,2,4,0.434288
18,2,4,0.307719
19,2,4,0.278692
20,2,4,0.211082
21,2,4,0.173785
22,2,4,0.162638
23,2,4,0.178209
24,2,4,0.206972
25,2,4,0.216338
26,2,4,0.272148
27,2,4,0.281788
28,2,4,0.294709
29,2,4,0.388847
30,2,4,0.638736
31,2,4,0.829147
32,2,4,0.879459
33,2,4,0.945147
34,2,4,0.863051
35,2,4,0.730700
36,2,4,0.297481
37,2,4,0.141606
38,2,4,0.015769
39,2,4,0.000002
40,2,4,0.000000
41,2,4,0.000000
42,2,4,0.000000
43,2,4,0.000000
44,2,4,0.000000
45,2,4,0.000000
46,2,4,0.000000
47,2,4,0.000000
0,3,4,0.146634
1,3,4,0.188193
2,3,4,0.411795
3,3,4,0.690476
4,3,4,0.884305
5,3,4,0.886809
6,3,4,0.867424
7,3,4,0.769332
8,3,4,0.448928
9,3,4,0.286322
10,3,4,0.183574
11,3,4,0.168002
12,3,4,0.174815
13,3,4,0.253215
14,3,4,0.273966
15,3,4,0.276795
16,3,4,0.261615
17,3,4,0.186139
18,3,4,0.155646
19,3,4,0.152492
20,3,4,0.141671
21,3,4,0.128228
22,3,4,0.072420
23,3,4,0.044410
24,3,4,0.050095
25,3,4,0.087875
26,3,4,0.088921
27,3,4,0.096441
28,3,4,0.145719
29,3,4,0.162949
30,3,4,0.184836
31,3,4,0.219393
32,3,4,0.365305
33,3,4,0.673981
34,3,4,0.866377
35,3,4,0.954454
36,3,4,0.867667
37,3,4,0.726528
38,3,4,0.275384
39,3,4,0.124857
40,3,4,0.015514
41,3,4,0.000000
42,3,4,0.000000
43,3,4,0.000000
44,3,4,0.000000
45,3,4,0.000000
46,3,4,0.000000
47,3,4,0.000000
0,4,4,0.000000
1,4,4,0.003465
2,4,4,0.051225
3,4,4,0.174102
4,4,4,0.442771
5,4,4,0.677539
6,4,4,0.832226
7,4,4,0.833010
8,4,4,0.738085
9,4,4,0.621192
10,4,4,0.333410
11,4,4,0.145147
12,4,4,0.076414
13,4,4,0.040268
14,4,4,0.052394
15,4,4,0.136811
16,4,4,0.145041
17,4,4,0.152489
18,4,4,0.152484
19,4,4,0.152483
20,4,4,0.152483
21,4,4,0.152483
22,4,4,0.143577
23,4,4,0.131633
24,4,4,0.082121
25,4,4,0.058387
26,4,4,0.050224
27,4,4,0.106868
28,4,4,0.146827
29,4,4,0.123623
30,4,4,0.062370
31,4,4,0.060269
32,4,4,0.061067
33,4,4,0.164259
34,4,4,0.361408
35,4,4,0.656580
36,4,4,0.863886
37,4,4,0.958762
38,4,4,0.850920
39,4,4,0.653987
40,4,4,0.246085
41,4,4,0.020770
42,4,4,0.000028
43,4,4,0.000000
44,4,4,0.000000
45,4,4,0.000000
46,4,4,0.000000
47,4,4,0.000000
0,5,4,0.000000
1,5,4,0.000000
2,5,4,0.000000
3,5,4,0.005372
4,5,4,0.069808
5,5,4,0.276309
6,5,4,0.614748
7,5,4,0.757086
8,5,4,0.834663
9,5,4,0.832002
10,5,4,0.651601
11,5,4,0.350978
12,5,4,0.165220
13,5,4,0.138007
14,5,4,0.136804
15,5,4,0.138469
16,5,4,0.107878
17,5,4,0.145023
18,5,4,0.152483
19,5,4,0.152483
20,5,4,0.152483
21,5,4,0.152483
22,5,4,0.152483
23,5,4,0.152483
24,5,4,0.140518
25,5,4,0.107650
26,5,4,0.073613
27,5,4,0.137152
28,5,4,0.138592
29,5,4,0.064562
30,5,4,0.057316
31,5,4,0.062532
32,5,4,0.053576
33,5,4,0.085828
34,5,4,0.111248
35,5,4,0.157957
36,5,4,0.356097
37,5,4,0.685859
38,5,4,0.888958
39,5,4,0.960144
40,5,4,0.746833
41,5,4,0.304099
42,5,4,0.129306
43,5,4,0.015514
44,5,4,0.000000
45,5,4,0.000000
46,5,4,0.000000
47,5,4,0.000000
0,6,4,0.000000
1,6,4,0.000000
2,6,4,0.000000
3,6,4,0.000000
4,6,4,0.000000
5,6,4,0.022992
6,6,4,0.152517
7,6,4,0.379866
8,6,4,0.655092
9,6,4,0.764576
10,6,4,0.820511
11,6,4,0.654723
12,6,4,0.356213
13,6,4,0.182704
14,6,4,0.154480
15,6,4,0.151360
16,6,4,0.145023
17,6,4,0.152483
18,6,4,0.152483
19,6,4,0.152483
20,6,4,0.152483
21,6,4,0.152483
22,6,4,0.152483
23,6,4,0.152483
24,6,4,0.152483
25,6,4,0.148601
26,6,4,0.141640
27,6,4,0.149930
28,6,4,0.119264
29,6,4,0.056644
30,6,4,0.059161
31,6,4,0.049685
32,6,4,0.064041
33,6,4,0.116034
34,6,4,0.105092
35,6,4,0.050947
36,6,4,0.049687
37,6,4,0.173013
38,6,4,0.427364
39,6,4,0.779246
40,6,4,0.958918
41,6,4,0.855369
42,6,4,0.650801
43,6,4,0.242452
44,6,4,0.015530
45,6,4,0.000001
46,6,4,0.000000
47,6,4,0.000000
0,7,4,0.000000
1,7,4,0.000000
2,7,4,0.000000
3,7,4,0.000000
4,7,4,0.000000
5,7,4,0.000000
6,7,4,0.002668
7,7,4,0.062052
8,7,4,0.253053
9,7,4,0.433359
10,7,4,0.660553
11,7,4,0.717664
12,7,4,0.550923
13,7,4,0.318232
14,7,4,0.175860
15,7,4,0.153221
16,7,4,0.152483
17,7,4,0.152483
18,7,4,0.152483
19,7,4,0.152483
20,7,4,0.152483
21,7,4,0.152483
22,7,4,0.152483
23,7,4,0.152483
24,7,4,0.152483
25,7,4,0.152483
26,7,4,0.152483
27,7,4,0.145290
28,7,4,0.093320
29,7,4,0.068855
30,7,4,0.056825
31,7,4,0.052416
32,7,4,0.104411
33,7,4,0.126146
34,7,4,0.060963
35,7,4,0.047738
36,7,4,0.053647
37,7,4,0.049201
38,7,4,0.069810
39,7,4,0.264144
40,7,4,0.674321
41,7,4,0.898981
42,7,4,0.958210
43,7,4,0.723792
44,7,4,0.261219
45,7,4,0.060324
46,7,4,0.005773
47,7,4,0.000000
0,8,4,0.000000
1,8,4,0.000000
2,8,4,0.000000
3,8,4,0.000000
4,8,4,0.000000
5,8,4,0.000000
6,8,4,0.000000
7,8,4,0.000000
8,8,4,0.034975
9,8,4,0.159972
10,8,4,0.273528
11,8,4,0.326712
12,8,4,0.369422
13,8,4,0.335144
14,8,4,0.211960
15,8,4,0.156903
16,8,4,0.152490
17,8,4,0.152483
18,8,4,0.152483
19,8,4,0.152483
20,8,4,0.152483
21,8,4,0.152483
22,8,4,0.152483
23,8,4,0.152483
24,8,4,0.152483
25,8,4,0.152483
26,8,4,0.152483
27,8,4,0.145868
28,8,4,0.095264
29,8,4,0.067410
30,8,4,0.057219
31,8,4,0.089243
32,8,4,0.130685
33,8,4,0.086039
34,8,4,0.048483
35,8,4,0.050384
36,8,4,0.050795
37,8,4,0.057695
38,8,4,0.052576
39,8,4,0.051723
40,8,4,0.183201
41,8,4,0.457263
42,8,4,0.789861
43,8,4,0.959297
44,8,4,0.786387
45,8,4,0.430964
46,8,4,0.112646
47,8,4,0.007826
0,9,4,0.000000
1,9,4,0.000000
2,9,4,0.000000
3,9,4,0.000000
4,9,4,0.000000
5,9,4,0.000000
6,9,4,0.000000
7,9,4,0.000000
8,9,4,0.000000
9,9,4,0.031030
10,9,4,0.124092
11,9,4,0.167221
12,9,4,0.183013
13,9,4,0.202229
14,9,4,0.167052
15,9,4,0.154143
16,9,4,0.152512
17,9,4,0.152483
18,9,4,0.152483
19,9,4,0.152483
20,9,4,0.152483
21,9,4,0.152483
22,9,4,0.152483
23,9,4,0.152483
24,9,4,0.152483
25,9,4,0.152483
26,9,4,0.152483
27,9,4,0.149578
28,9,4,0.118557
29,9,4,0.072497
30,9,4,0.080593
31,9,4,0.133593
32,9,4,0.114506
33,9,4,0.052453
34,9,4,0.048349
35,9,4,0.049358
36,9,4,0.051037
37,9,4,0.051137
38,9,4,0.054916
39,9,4,0.073791
